topicId,rank,docId,filename
3,27,24,null-source
3,28,22,null-source
3,29,17,null-source
3,30,9,null-source
3,31,53,null-source
3,32,52,null-source
3,33,50,null-source
3,34,41,null-source
3,35,36,null-source
3,36,34,null-source
3,37,21,null-source
3,38,12,null-source
3,39,7,null-source
3,40,45,null-source
3,41,35,null-source
3,42,18,null-source
3,43,15,null-source
3,44,57,null-source
3,45,54,null-source
3,46,47,null-source
3,47,44,null-source
3,48,39,null-source
3,49,38,null-source
3,50,11,null-source
3,51,55,null-source
3,52,48,null-source
3,53,43,null-source
3,54,37,null-source
3,55,33,null-source
3,56,32,null-source
3,57,23,null-source
3,58,20,null-source
3,59,16,null-source
3,60,1,null-source
4,1,5,null-source
4,2,10,null-source
4,3,56,null-source
4,4,52,null-source
4,5,58,null-source
4,6,12,null-source
4,7,40,null-source
4,8,2,null-source
4,9,27,null-source
4,10,22,null-source
4,11,9,null-source
4,12,6,null-source
4,13,28,null-source
4,14,51,null-source
4,15,42,null-source
4,16,24,null-source
4,17,8,null-source
4,18,38,null-source
4,19,36,null-source
4,20,16,null-source
4,21,4,null-source
4,22,3,null-source
4,23,46,null-source
4,24,21,null-source
4,25,14,null-source
4,26,45,null-source
4,27,44,null-source
4,28,29,null-source
4,29,19,null-source
4,30,17,null-source
4,31,7,null-source
4,32,60,null-source
4,33,48,null-source
4,34,26,null-source
4,35,20,null-source
4,36,11,null-source
4,37,59,null-source
4,38,55,null-source
4,39,50,null-source
4,40,49,null-source
4,41,41,null-source
4,42,39,null-source
4,43,31,null-source
4,44,30,null-source
4,45,13,null-source
4,46,57,null-source
4,47,43,null-source
4,48,25,null-source
4,49,1,null-source
4,50,54,null-source
4,51,53,null-source
4,52,47,null-source
4,53,37,null-source
4,54,35,null-source
4,55,34,null-source
4,56,33,null-source
4,57,32,null-source
4,58,23,null-source
4,59,18,null-source
4,60,15,null-source
5,1,27,null-source
5,2,10,null-source
5,3,28,null-source
5,4,19,null-source
5,5,13,null-source
5,6,42,null-source
5,7,52,null-source
5,8,58,null-source
5,9,5,null-source
5,10,36,null-source
5,11,40,null-source
5,12,17,null-source
5,13,16,null-source
5,14,6,null-source
5,15,4,null-source
5,16,14,null-source
5,17,46,null-source
5,18,25,null-source
5,19,56,null-source
5,20,48,null-source
5,21,24,null-source
5,22,3,null-source
5,23,38,null-source
5,24,34,null-source
5,25,9,null-source
5,26,45,null-source
5,27,26,null-source
5,28,20,null-source
5,29,39,null-source
5,30,33,null-source
5,31,12,null-source
5,32,49,null-source
5,33,32,null-source
5,34,22,null-source
5,35,15,null-source
