docId,filename,top topics, and contribution to doc ...
1,null-source,4,0.357,9,0.214,10,0.143,8,0.071,7,0.071,2,0.071,1,0.071
2,null-source,9,0.383,7,0.132,5,0.096,2,0.096,10,0.060,3,0.060,4,0.054
3,null-source,3,0.206,9,0.176,5,0.176,10,0.088,7,0.088,6,0.088,8,0.059,2,0.059
4,null-source,3,0.583,10,0.125,5,0.125,4,0.083
5,null-source,9,0.190,10,0.175,3,0.143,4,0.127,6,0.111,1,0.095,8,0.063,7,0.063
6,null-source,7,0.182,4,0.182,9,0.165,3,0.142,6,0.091,10,0.068,5,0.068,2,0.057
7,null-source,7,0.250,9,0.175,10,0.150,8,0.150,2,0.100,1,0.100,3,0.050
8,null-source,3,0.232,9,0.170,5,0.116,1,0.107,10,0.098,7,0.098,6,0.063,4,0.054
9,null-source,9,0.341,8,0.218,7,0.106,6,0.106,2,0.071
10,null-source,6,0.373,8,0.108,4,0.108,9,0.096,7,0.096,2,0.096
11,null-source,3,0.234,6,0.160,1,0.128,10,0.117,4,0.117,7,0.085,5,0.053
12,null-source,1,0.188,2,0.150,4,0.125,3,0.112,7,0.100,5,0.100,9,0.075,10,0.063,8,0.050
13,null-source,10,0.200,3,0.200,4,0.164,9,0.145,7,0.091,5,0.073,2,0.055
14,null-source,9,0.235,7,0.222,2,0.160,3,0.111,6,0.099,4,0.099
15,null-source,6,0.211,2,0.211,5,0.158,1,0.158,10,0.105,4,0.105,8,0.053
16,null-source,6,0.286,3,0.143,10,0.119,9,0.119,2,0.095,8,0.071,7,0.071,4,0.071
17,null-source,2,0.225,8,0.125,7,0.125,5,0.125,4,0.125,3,0.100,9,0.075,10,0.050
18,null-source,3,0.313,6,0.219,5,0.219,10,0.063,4,0.063,1,0.063
19,null-source,10,0.297,9,0.255,7,0.178,2,0.106
20,null-source,10,0.222,8,0.167,6,0.167,5,0.111,3,0.111,2,0.111,7,0.056,1,0.056
21,null-source,5,0.237,10,0.207,6,0.142,4,0.108,8,0.095,3,0.065,7,0.056
22,null-source,6,0.267,4,0.267,5,0.200,3,0.200,10,0.067
23,null-source,6,0.188,10,0.167,9,0.167,8,0.125,7,0.125,5,0.083
24,null-source,3,0.192,4,0.137,2,0.137,10,0.110,5,0.110,6,0.096,9,0.082,8,0.068,7,0.055
25,null-source,6,0.371,7,0.129,1,0.113,4,0.097,5,0.081,2,0.081,10,0.065
26,null-source,4,0.253,6,0.200,3,0.147,7,0.120,9,0.080,8,0.067,10,0.053
27,null-source,9,0.484,10,0.161,7,0.097,6,0.065,2,0.065,1,0.065
28,null-source,9,0.485,7,0.182,10,0.152,2,0.091,6,0.061
29,null-source,4,0.229,3,0.183,6,0.128,10,0.119,5,0.119,7,0.073,1,0.064
30,null-source,3,0.565,9,0.130,6,0.087
31,null-source,9,0.336,3,0.156,5,0.090,8,0.082,7,0.082,4,0.066,2,0.066,6,0.057
32,null-source,7,0.144,6,0.137,3,0.137,1,0.110,10,0.096,4,0.096,2,0.082,9,0.075,5,0.075
33,null-source,6,0.186,10,0.163,8,0.140,9,0.093,7,0.093,2,0.093,1,0.093,4,0.070
34,null-source,9,0.349,10,0.116,7,0.116,2,0.116,5,0.070,3,0.070,1,0.070
35,null-source,10,0.182,9,0.182,6,0.182,4,0.182,8,0.091,5,0.091
36,null-source,3,0.289,10,0.211,9,0.132,8,0.105,7,0.105,4,0.053
37,null-source,9,0.200,3,0.180,10,0.160,7,0.100,4,0.100,6,0.080,5,0.080
38,null-source,3,0.667,10,0.200,9,0.067,4,0.067
39,null-source,4,0.253,3,0.169,5,0.145,1,0.145,6,0.108,10,0.084,9,0.060
40,null-source,4,0.271,6,0.163,7,0.124,5,0.109,3,0.093,8,0.085,9,0.062
41,null-source,7,0.235,6,0.197,4,0.130,8,0.127,1,0.095,5,0.092
42,null-source,3,0.600,6,0.200,9,0.067,7,0.067,4,0.067
43,null-source,10,0.167,7,0.167,6,0.167,5,0.125,9,0.083,4,0.083,3,0.083
44,null-source,6,0.189,4,0.144,3,0.144,8,0.139,10,0.106,5,0.089,1,0.067
45,null-source,9,0.296,8,0.151,7,0.134,2,0.106,10,0.095,5,0.067
46,null-source,10,0.275,6,0.145,1,0.130,2,0.116,7,0.087,5,0.087,9,0.058
47,null-source,9,0.339,8,0.161,7,0.127,10,0.085,3,0.076,2,0.076,1,0.059
48,null-source,9,0.159,3,0.159,10,0.125,6,0.102,1,0.102,7,0.080,5,0.080,8,0.068,4,0.068,2,0.057
49,null-source,6,0.205,1,0.154,9,0.141,2,0.115,3,0.090,10,0.077,5,0.077,8,0.064,4,0.051
50,null-source,9,0.333,6,0.222,3,0.111,10,0.089,5,0.089,7,0.067
51,null-source,10,0.217,5,0.174,9,0.130,7,0.130,3,0.130,8,0.087
52,null-source,3,0.229,4,0.171,7,0.143,5,0.143,9,0.086,6,0.086,1,0.086
53,null-source,6,0.187,10,0.146,4,0.140,3,0.123,1,0.094,9,0.076,8,0.070,5,0.070
54,null-source,6,0.250,10,0.188,1,0.188,9,0.125,7,0.063,5,0.063,4,0.063,3,0.063
55,null-source,3,0.533,5,0.133,1,0.133,9,0.067,4,0.067,2,0.067
56,null-source,7,0.263,6,0.105,1,0.105,9,0.088,4,0.088,3,0.088,2,0.088,10,0.070,8,0.053,5,0.053
57,null-source,6,0.333,5,0.143,9,0.095,8,0.095,7,0.095,4,0.095,3,0.095
58,null-source,8,0.176,6,0.176,9,0.147,2,0.147,10,0.118,1,0.088,3,0.059
59,null-source,4,0.209,9,0.192,6,0.137,3,0.110,10,0.093,8,0.086,5,0.086
60,null-source,5,0.294,8,0.176,6,0.176,3,0.118,1,0.118,4,0.059,2,0.059
61,null-source,9,0.300,10,0.133,4,0.117,6,0.100,5,0.100,1,0.100,8,0.083,3,0.067
62,null-source,4,0.313,3,0.153,5,0.120,9,0.113,7,0.080,10,0.060
63,null-source,4,0.267,6,0.200,3,0.200,2,0.133,1,0.133,5,0.067
64,null-source,7,0.218,9,0.182,2,0.164,6,0.127,4,0.091,10,0.073,8,0.055,3,0.055
65,null-source,7,0.262,1,0.194,6,0.184,4,0.126,2,0.058
66,null-source,3,0.297,10,0.177,9,0.146,4,0.108,5,0.076,8,0.070
67,null-source,10,0.233,9,0.221,7,0.117,6,0.092,3,0.086,8,0.067,2,0.061,1,0.055
68,null-source,6,0.255,2,0.188,7,0.166,8,0.126,4,0.126
69,null-source,10,0.500,3,0.500
70,null-source,6,0.297,5,0.162,8,0.135,7,0.122,2,0.081,4,0.068,10,0.054
71,null-source,8,0.194,4,0.185,7,0.153,9,0.105,3,0.089,2,0.081,10,0.065,5,0.056
72,null-source,6,0.325,9,0.125,4,0.125,1,0.125,8,0.100,7,0.100,5,0.075
73,null-source,6,0.405,4,0.190,9,0.095,8,0.095,7,0.095,1,0.071
74,null-source,6,0.176,5,0.132,10,0.121,8,0.121,7,0.121,3,0.110,4,0.088,1,0.077
75,null-source,10,0.245,9,0.170,3,0.132,7,0.113,6,0.094,5,0.094,2,0.094
76,null-source,6,0.338,8,0.206,10,0.103,4,0.103,3,0.059
77,null-source,3,0.314,5,0.190,2,0.095,4,0.088,9,0.073,6,0.073,7,0.058
78,null-source,3,0.283,5,0.186,6,0.177,4,0.106,1,0.088,9,0.071,7,0.062
79,null-source,5,0.211,3,0.158,7,0.105,6,0.105,4,0.105,2,0.105,9,0.079,1,0.079,10,0.053
80,null-source,6,0.263,8,0.167,7,0.159,4,0.101,9,0.086,3,0.063,2,0.061,1,0.053
81,null-source,3,0.409,4,0.167,6,0.136,1,0.076,9,0.061
82,null-source,3,0.508,8,0.092,5,0.092,6,0.083,9,0.067,7,0.067,1,0.050
83,null-source,6,0.364,7,0.136,4,0.136,10,0.114,5,0.091
84,null-source,6,0.333,7,0.146,4,0.146,10,0.125,2,0.104,5,0.083
85,null-source,6,0.193,7,0.182,2,0.172,8,0.150,4,0.100,1,0.071,9,0.061
86,null-source,8,0.200,6,0.200,10,0.150,4,0.150,2,0.100,9,0.050,7,0.050,5,0.050,3,0.050
87,null-source,8,0.490,9,0.161,10,0.137,2,0.053
88,null-source,7,0.217,1,0.174,9,0.130,4,0.116,10,0.087,6,0.072,5,0.058,2,0.058
89,null-source,9,0.388,3,0.214,4,0.092,6,0.082,10,0.061,5,0.061,2,0.051
90,null-source,3,0.444,9,0.111,6,0.111,10,0.083,8,0.083,1,0.056
91,null-source,3,0.471,5,0.174,9,0.080,7,0.072,4,0.065,10,0.058
92,null-source,9,0.333,8,0.250,3,0.167,2,0.167,6,0.083
93,null-source,6,0.193,3,0.158,4,0.140,5,0.123,1,0.123,10,0.105,2,0.070,8,0.053
94,null-source,8,0.333,7,0.222,6,0.148,9,0.074,3,0.074
95,null-source,10,0.241,2,0.173,1,0.122,9,0.110,7,0.089,6,0.076,5,0.059,4,0.055
96,null-source,4,0.235,5,0.194,6,0.119,1,0.108,7,0.093,3,0.093,8,0.075
97,null-source,3,0.249,5,0.148,1,0.105,4,0.097,8,0.089,9,0.082,10,0.074,6,0.070
98,null-source,9,0.305,8,0.141,3,0.106,10,0.104,7,0.089,6,0.077,5,0.058,2,0.058
99,null-source,9,0.318,8,0.208,3,0.169,4,0.084,7,0.078
100,null-source,3,0.421,5,0.159,10,0.111,7,0.055,4,0.055
101,null-source,3,0.411,5,0.255,6,0.095,10,0.074,1,0.069
102,null-source,3,0.548,5,0.198,9,0.061
103,null-source,3,0.555,5,0.172,9,0.109
104,null-source,3,0.314,4,0.154,9,0.109,7,0.086,10,0.080,6,0.069,8,0.057
105,null-source,5,0.181,10,0.157,3,0.143,2,0.137,1,0.121,9,0.066,7,0.052
106,null-source,3,0.404,9,0.106,7,0.096,8,0.086,6,0.081,1,0.061,10,0.051
107,null-source,3,0.539,5,0.229,9,0.061,1,0.058
108,null-source,3,0.358,5,0.171,4,0.100,1,0.100,6,0.058,10,0.052
109,null-source,3,0.412,9,0.123,10,0.103,8,0.096,5,0.071
110,null-source,10,0.554,2,0.106,7,0.077,6,0.066,8,0.052
111,null-source,4,0.670,5,0.063,1,0.063
112,null-source,10,0.303,3,0.176,4,0.139,5,0.121,8,0.067,2,0.061,9,0.055
113,null-source,10,0.292,3,0.184,4,0.130,8,0.089,5,0.089,7,0.054
114,null-source,6,0.307,7,0.245,2,0.100,4,0.090,1,0.084,5,0.060
115,null-source,2,0.190,7,0.175,6,0.129,9,0.114,5,0.094,8,0.086,4,0.076,3,0.056
116,null-source,3,0.218,5,0.192,4,0.145,10,0.142,7,0.069,2,0.054,9,0.050,1,0.050
117,null-source,9,0.253,8,0.242,3,0.182,2,0.071,7,0.061,6,0.061
118,null-source,8,0.269,7,0.234,2,0.114,5,0.083,10,0.078,9,0.068,6,0.061
119,null-source,9,0.344,10,0.191,8,0.100,2,0.095,6,0.083
120,null-source,9,0.303,7,0.190,8,0.116,3,0.093,6,0.073,5,0.073,2,0.066
121,null-source,9,0.303,3,0.181,10,0.114,8,0.086,5,0.076,7,0.070,1,0.068
122,null-source,8,0.378,5,0.207,9,0.189,10,0.068
123,null-source,7,0.371,2,0.162,9,0.120,6,0.093,8,0.072,4,0.058,10,0.055
124,null-source,5,0.720,7,0.072
