topicId,rank,docId,filename
10,8,13,null-source
10,9,16,null-source
10,10,12,null-source
10,11,10,null-source
10,12,6,null-source
10,13,9,null-source
10,14,21,null-source
10,15,17,null-source
10,16,2,null-source
10,17,14,null-source
10,18,15,null-source
10,19,3,null-source
10,20,8,null-source
10,21,4,null-source
10,22,1,null-source
10,23,22,null-source
10,24,7,null-source
11,1,19,null-source
11,2,5,null-source
11,3,8,null-source
11,4,11,null-source
11,5,4,null-source
11,6,20,null-source
11,7,23,null-source
11,8,21,null-source
11,9,13,null-source
11,10,24,null-source
11,11,7,null-source
11,12,2,null-source
11,13,14,null-source
11,14,9,null-source
11,15,18,null-source
11,16,17,null-source
11,17,10,null-source
11,18,3,null-source
11,19,15,null-source
11,20,12,null-source
11,21,6,null-source
11,22,1,null-source
11,23,22,null-source
11,24,16,null-source
12,1,19,null-source
12,2,5,null-source
12,3,24,null-source
12,4,20,null-source
12,5,8,null-source
12,6,14,null-source
12,7,13,null-source
12,8,21,null-source
12,9,15,null-source
12,10,11,null-source
12,11,2,null-source
12,12,10,null-source
12,13,9,null-source
12,14,6,null-source
12,15,3,null-source
12,16,23,null-source
12,17,22,null-source
12,18,18,null-source
12,19,17,null-source
12,20,4,null-source
12,21,16,null-source
12,22,12,null-source
12,23,7,null-source
12,24,1,null-source
13,1,8,null-source
13,2,21,null-source
13,3,19,null-source
13,4,2,null-source
13,5,5,null-source
13,6,13,null-source
13,7,9,null-source
13,8,11,null-source
13,9,4,null-source
13,10,20,null-source
13,11,24,null-source
13,12,22,null-source
13,13,14,null-source
13,14,3,null-source
13,15,23,null-source
13,16,10,null-source
13,17,18,null-source
13,18,15,null-source
13,19,12,null-source
13,20,16,null-source
13,21,17,null-source
13,22,1,null-source
13,23,7,null-source
13,24,6,null-source
14,1,19,null-source
14,2,8,null-source
14,3,2,null-source
14,4,21,null-source
14,5,9,null-source
14,6,5,null-source
14,7,13,null-source
14,8,24,null-source
14,9,20,null-source
14,10,11,null-source
14,11,12,null-source
14,12,10,null-source
14,13,7,null-source
14,14,3,null-source
14,15,23,null-source
14,16,22,null-source
14,17,18,null-source
14,18,15,null-source
14,19,14,null-source
14,20,4,null-source
14,21,17,null-source
14,22,16,null-source
14,23,6,null-source
14,24,1,null-source
15,1,19,null-source
15,2,5,null-source
15,3,24,null-source
15,4,12,null-source
15,5,20,null-source
15,6,13,null-source
15,7,4,null-source
15,8,15,null-source
15,9,10,null-source
15,10,9,null-source
15,11,8,null-source
15,12,21,null-source
15,13,6,null-source
15,14,3,null-source
15,15,2,null-source
15,16,23,null-source
15,17,22,null-source
15,18,18,null-source
15,19,14,null-source
15,20,1,null-source
15,21,17,null-source
15,22,16,null-source
15,23,11,null-source
15,24,7,null-source
